"time","summary","temperature","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","country","city"
"11/1/2020 23:00:00","Overcast","9.28","0.81","1020.1","9.69","16.6","215","0.99","England","London"
"12/1/2020 00:00:00","Overcast","9.29","0.82","1019.6","9.59","16.49","216","0.99","England","London"
"12/1/2020 01:00:00","Overcast","9.73","0.79","1019.8","7.6","16.46","212","0.99","England","London"
"12/1/2020 02:00:00","Possible Drizzle","9.84","0.8","1018.8","8.55","17.39","213","0.99","England","London"
"12/1/2020 03:00:00","Possible Drizzle and Windy","9.82","0.82","1017.9","9.3","18.15","213","0.99","England","London"
"12/1/2020 04:00:00","Possible Drizzle and Windy","9.99","0.86","1017.2","10.49","18.47","216","0.99","England","London"
"12/1/2020 05:00:00","Possible Drizzle and Windy","10.32","0.89","1016.6","10.94","18.55","219","1","England","London"
"12/1/2020 06:00:00","Possible Drizzle","9.83","0.91","1016.4","9.93","16.45","216","0.99","England","London"
"12/1/2020 07:00:00","Overcast","9.91","0.91","1016.4","9.35","16.09","222","0.97","England","London"
"12/1/2020 08:00:00","Overcast","9.91","0.92","1016.5","9.01","15.69","233","0.92","England","London"
"12/1/2020 09:00:00","Mostly Cloudy","9.86","0.92","1016.8","8.8","15.32","241","0.85","England","London"
"12/1/2020 10:00:00","Mostly Cloudy","9.79","0.9","1017.3","8.87","15.22","245","0.75","England","London"
"12/1/2020 11:00:00","Mostly Cloudy","9.67","0.87","1017.9","9.07","15.09","249","0.63","England","London"
"12/1/2020 12:00:00","Partly Cloudy","9.61","0.84","1018.6","8.54","13.18","248","0.55","England","London"
"12/1/2020 13:00:00","Partly Cloudy","9.91","0.78","1019.2","7.49","12.17","247","0.56","England","London"
"12/1/2020 14:00:00","Mostly Cloudy","9.53","0.78","1019.4","6.73","11.09","254","0.61","England","London"
"12/1/2020 15:00:00","Mostly Cloudy","9.07","0.78","1019.7","6.01","10.36","259","0.62","England","London"
"12/1/2020 16:00:00","Partly Cloudy","8.62","0.78","1020.2","5.36","10.15","258","0.55","England","London"
"12/1/2020 17:00:00","Partly Cloudy","8.07","0.78","1021","4.81","10.31","253","0.44","England","London"
"12/1/2020 18:00:00","Partly Cloudy","7.48","0.8","1021.4","4.3","10.47","247","0.36","England","London"
"12/1/2020 19:00:00","Clear","6.99","0.84","1021.5","3.67","7.63","236","0.27","England","London"
"12/1/2020 20:00:00","Clear","6.64","0.85","1021.3","3.56","8.51","231","0.2","England","London"
"12/1/2020 21:00:00","Clear","6.37","0.85","1020.8","3.45","9.16","229","0.17","England","London"
"12/1/2020 22:00:00","Clear","6.22","0.84","1020.9","3.38","9.15","227","0.2","England","London"
"12/1/2020 23:00:00","Clear","6.13","0.84","1020.7","3.38","8.93","225","0.27","England","London"
"13/1/2020 00:00:00","Mostly Cloudy","6.29","0.89","1020.8","3.24","9.09","214","0.79","England","London"
"13/1/2020 01:00:00","Mostly Cloudy","6.2","0.9","1020.1","3.51","9.62","213","0.75","England","London"
"13/1/2020 02:00:00","Mostly Cloudy","6.29","0.91","1019.2","3.82","10.37","213","0.84","England","London"
"13/1/2020 03:00:00","Mostly Cloudy","6.52","0.91","1018.4","4.18","11.05","213","0.8","England","London"
"13/1/2020 04:00:00","Mostly Cloudy","6.74","0.91","1017.6","4.56","11.6","209","0.83","England","London"
"13/1/2020 05:00:00","Mostly Cloudy","6.99","0.89","1017","4.73","12.08","206","0.81","England","London"
"13/1/2020 06:00:00","Mostly Cloudy","7.15","0.9","1016.3","4.61","11.08","200","0.8","England","London"
"13/1/2020 07:00:00","Mostly Cloudy","7.02","0.91","1015.6","4.84","11.37","196","0.79","England","London"
"13/1/2020 08:00:00","Mostly Cloudy","6.88","0.91","1014.7","5.05","11.8","195","0.81","England","London"
"13/1/2020 09:00:00","Mostly Cloudy","6.98","0.91","1013.7","5.51","12.35","192","0.7","England","London"
"13/1/2020 10:00:00","Mostly Cloudy","7.51","0.88","1012.6","6.8","12.99","193","0.62","England","London"
"13/1/2020 11:00:00","Mostly Cloudy","8.06","0.84","1011.4","8.17","13.76","195","0.73","England","London"
"13/1/2020 12:00:00","Mostly Cloudy","8.44","0.84","1009.8","8.66","14.48","191","0.77","England","London"
"13/1/2020 13:00:00","Mostly Cloudy","8.64","0.82","1007.6","9.08","15.76","190","0.84","England","London"
"13/1/2020 14:00:00","Overcast","8.76","0.81","1005.7","9.16","17.22","189","0.93","England","London"
"13/1/2020 15:00:00","Windy and Overcast","9.22","0.79","1003.9","9","18.48","195","0.99","England","London"
"13/1/2020 16:00:00","Windy and Overcast","9.45","0.79","1002.5","10.16","19.9","197","0.93","England","London"
"13/1/2020 17:00:00","Dangerously Windy and Overcast","10.31","0.75","1001.1","10.99","21.37","199","0.94","England","London"
"13/1/2020 18:00:00","Dangerously Windy and Overcast","10.64","0.72","1000","10.15","21.77","190","0.99","England","London"
"13/1/2020 19:00:00","Possible Light Rain and Dangerously Windy","10.78","0.83","998.8","12.36","23.09","197","0.99","England","London"
"13/1/2020 20:00:00","Possible Light Rain and Dangerously Windy","11.16","0.83","997.8","13.97","24.44","202","0.99","England","London"
"13/1/2020 21:00:00","Light Rain and Dangerously Windy","10.74","0.9","997.2","12.67","24.47","202","0.99","England","London"
"13/1/2020 22:00:00","Light Rain and Dangerously Windy","10.28","0.87","997.1","12.74","22.55","198","0.99","England","London"
"13/1/2020 23:00:00","Light Rain and Windy","9.17","0.89","997.6","9.11","19.3","235","0.99","England","London"
"14/1/2020 00:00:00","Light Rain","8.36","0.88","998.1","6.63","16.46","237","0.99","England","London"
"14/1/2020 01:00:00","Possible Drizzle","8.46","0.9","998.1","5.83","13.79","233","0.99","England","London"
"14/1/2020 02:00:00","Possible Drizzle","8.45","0.9","998.4","6.28","13.71","231","0.8","England","London"
"14/1/2020 03:00:00","Mostly Cloudy","8.38","0.91","998.6","6.45","13.8","230","0.68","England","London"
"14/1/2020 04:00:00","Mostly Cloudy","8.1","0.9","998.9","6.19","13.82","228","0.83","England","London"
"14/1/2020 05:00:00","Overcast","7.6","0.9","999.5","5.73","14","228","0.94","England","London"
"14/1/2020 06:00:00","Overcast","7.54","0.92","1000.2","4.97","12.38","220","0.92","England","London"
"14/1/2020 07:00:00","Overcast","7.59","0.92","1000.1","5.14","12.65","215","0.95","England","London"
"14/1/2020 08:00:00","Overcast","7.91","0.93","999.9","5.57","13.29","209","0.96","England","London"
"14/1/2020 09:00:00","Overcast","8.31","0.93","999.8","6.17","14.31","206","0.99","England","London"
"14/1/2020 10:00:00","Overcast","8.78","0.93","999.4","6.85","15.78","200","0.99","England","London"
"14/1/2020 11:00:00","Possible Drizzle and Windy","9.24","0.93","998.7","7.77","17.62","196","0.99","England","London"
"14/1/2020 12:00:00","Possible Drizzle and Windy","9.57","0.92","997.8","8.21","19.63","186","0.99","England","London"
"14/1/2020 13:00:00","Possible Light Rain and Dangerously Windy","10.39","0.91","996.6","10.33","21.75","188","0.99","England","London"
"14/1/2020 14:00:00","Possible Light Rain and Dangerously Windy","11.41","0.91","995.3","12.43","24.26","200","1","England","London"
"14/1/2020 15:00:00","Possible Light Rain and Dangerously Windy","12.59","0.88","994.7","14.06","26.06","210","1","England","London"
"14/1/2020 16:00:00","Possible Light Rain and Dangerously Windy","13.16","0.84","994.8","15.05","26.93","215","1","England","London"
"14/1/2020 17:00:00","Possible Light Rain and Dangerously Windy","13.49","0.81","995.3","15.46","27.32","215","0.99","England","London"
"14/1/2020 18:00:00","Possible Light Rain and Dangerously Windy","11.95","0.9","995.9","12.9","27.26","209","1","England","London"
"14/1/2020 19:00:00","Possible Light Rain and Dangerously Windy","12.62","0.82","996.3","14.31","25.55","205","0.99","England","London"
"14/1/2020 20:00:00","Possible Light Rain and Dangerously Windy","12.37","0.84","996.7","15.39","26.1","208","1","England","London"
"14/1/2020 21:00:00","Possible Light Rain and Dangerously Windy","12.13","0.85","997","16.21","26.46","210","1","England","London"
"14/1/2020 22:00:00","Possible Light Rain and Dangerously Windy","11.93","0.85","997.3","16.22","26.45","210","1","England","London"
"14/1/2020 23:00:00","Possible Light Rain and Dangerously Windy","11.71","0.85","997.8","15.91","26.05","210","1","England","London"
"15/1/2020 00:00:00","Possible Light Rain and Dangerously Windy","11.52","0.85","997.9","15.49","25.78","209","1","England","London"
"15/1/2020 01:00:00","Possible Light Rain and Dangerously Windy","11.5","0.84","997.9","14.55","26.17","204","0.99","England","London"
"15/1/2020 02:00:00","Possible Light Rain and Dangerously Windy","11.55","0.85","997.8","15.06","26.14","203","0.98","England","London"
"15/1/2020 03:00:00","Possible Light Rain and Dangerously Windy","11.44","0.86","997.9","14.97","25.05","205","0.99","England","London"
"15/1/2020 04:00:00","Light Rain and Dangerously Windy","11.36","0.88","998","14","22.9","221","0.99","England","London"
"15/1/2020 05:00:00","Light Rain and Windy","11.19","0.91","998.3","12.5","19.85","239","0.99","England","London"
"15/1/2020 06:00:00","Light Rain","10.53","0.91","998.9","9.1","13.55","224","0.99","England","London"
"15/1/2020 07:00:00","Light Rain","9.53","0.92","999.6","7.81","11.05","132","0.99","England","London"
"15/1/2020 08:00:00","Light Rain","8.25","0.93","1000.8","6.21","9.32","333","0.99","England","London"
"15/1/2020 09:00:00","Light Rain","7.25","0.93","1002.4","4.69","8.16","277","0.99","England","London"
"15/1/2020 10:00:00","Possible Light Rain","6.91","0.92","1004","4.37","7.6","336","0.99","England","London"
"15/1/2020 11:00:00","Possible Drizzle","6.63","0.91","1005.5","4.57","7.59","138","0.99","England","London"
"15/1/2020 12:00:00","Possible Drizzle","6.91","0.87","1006.6","4.86","7.83","236","0.93","England","London"
"15/1/2020 13:00:00","Mostly Cloudy","7.91","0.82","1007.9","5.54","9.11","248","0.62","England","London"
"15/1/2020 14:00:00","Partly Cloudy","8.77","0.79","1008.6","5.89","10.09","242","0.56","England","London"
"15/1/2020 15:00:00","Partly Cloudy","8.16","0.82","1009.8","5.98","10.99","236","0.55","England","London"
"15/1/2020 16:00:00","Partly Cloudy","7.88","0.8","1011.3","5.66","11.72","236","0.45","England","London"
"15/1/2020 17:00:00","Partly Cloudy","7.28","0.78","1012.8","5.21","12.36","234","0.39","England","London"
"15/1/2020 18:00:00","Partly Cloudy","6.86","0.77","1014.2","4.92","12.8","232","0.37","England","London"
"15/1/2020 19:00:00","Clear","6.9","0.8","1015.3","4.85","12.09","225","0.28","England","London"
"15/1/2020 20:00:00","Clear","6.99","0.81","1015.7","4.76","12.72","224","0.21","England","London"
"15/1/2020 21:00:00","Clear","6.81","0.83","1016.5","4.62","13.02","221","0.26","England","London"
"15/1/2020 22:00:00","Clear","6.95","0.84","1017.2","4.6","12.66","219","0.29","England","London"
"15/1/2020 23:00:00","Partly Cloudy","7.09","0.86","1018.1","4.48","11.96","215","0.5","England","London"
"16/1/2020 00:00:00","Mostly Cloudy","7.52","0.86","1018.3","4.64","11.72","204","0.7","England","London"
"16/1/2020 01:00:00","Mostly Cloudy","7.61","0.87","1018.5","4.7","11.89","201","0.79","England","London"
"16/1/2020 02:00:00","Overcast","7.46","0.87","1018.6","4.7","12.31","198","0.88","England","London"
"16/1/2020 03:00:00","Mostly Cloudy","7.19","0.89","1018.5","4.72","12.58","194","0.85","England","London"
"16/1/2020 04:00:00","Overcast","6.82","0.9","1018.2","4.72","12.43","189","0.88","England","London"
"16/1/2020 05:00:00","Overcast","6.46","0.9","1017.9","4.69","12.14","183","0.88","England","London"
"16/1/2020 06:00:00","Overcast","6.2","0.9","1017.6","4.86","11.23","172","0.91","England","London"
"16/1/2020 07:00:00","Overcast","6.31","0.91","1018.5","5.24","11.91","170","0.94","England","London"
"16/1/2020 08:00:00","Overcast","6.6","0.92","1018","6.07","13.1","169","0.89","England","London"
"16/1/2020 09:00:00","Overcast","6.89","0.92","1017.6","6.88","14.39","168","0.97","England","London"
"16/1/2020 10:00:00","Overcast","7.45","0.91","1016.9","7.83","15.73","169","0.98","England","London"
"16/1/2020 11:00:00","Overcast","8.11","0.89","1016.1","8.57","17.16","170","0.94","England","London"
"16/1/2020 12:00:00","Overcast","8.86","0.86","1015","7.88","16.49","158","0.94","England","London"
"16/1/2020 13:00:00","Windy and Mostly Cloudy","9.31","0.83","1013.7","8.47","17.8","163","0.77","England","London"
"16/1/2020 14:00:00","Windy and Mostly Cloudy","9.58","0.81","1012.4","9.08","19.11","170","0.75","England","London"
"16/1/2020 15:00:00","Windy and Mostly Cloudy","9.97","0.78","1011.1","9.48","20.04","176","0.81","England","London"
"16/1/2020 16:00:00","Windy and Mostly Cloudy","10.21","0.77","1010.5","9.34","19.4","180","0.84","England","London"
"16/1/2020 17:00:00","Windy and Overcast","10.72","0.75","1009.8","9.17","19.58","183","0.97","England","London"
"16/1/2020 18:00:00","Windy and Overcast","10.94","0.75","1009.5","8.68","18.1","183","0.98","England","London"
"16/1/2020 19:00:00","Windy and Overcast","11.13","0.79","1010.9","8.98","18.43","187","0.98","England","London"
"16/1/2020 20:00:00","Possible Drizzle and Windy","11.16","0.84","1010.9","9.63","18.92","190","0.99","England","London"
"16/1/2020 21:00:00","Possible Light Rain and Windy","10.95","0.88","1010.9","9.93","18.81","193","0.99","England","London"
"16/1/2020 22:00:00","Light Rain","10.79","0.9","1010.8","9.14","16.45","196","0.99","England","London"
"16/1/2020 23:00:00","Light Rain","10.6","0.9","1010.6","7.64","13.28","200","0.99","England","London"
"17/1/2020 00:00:00","Light Rain","10.37","0.92","1010.4","6.3","10.87","201","0.99","England","London"
"17/1/2020 01:00:00","Possible Light Rain","10.3","0.94","1010.4","5.54","11.79","201","0.99","England","London"
"17/1/2020 02:00:00","Possible Light Rain","10.23","0.93","1010.1","5.82","11.92","206","0.99","England","London"
"17/1/2020 03:00:00","Possible Drizzle","10.09","0.93","1009.8","6.05","12.11","210","0.99","England","London"
"17/1/2020 04:00:00","Possible Drizzle","9.83","0.93","1009.6","6.14","12.4","211","0.99","England","London"
"17/1/2020 05:00:00","Possible Drizzle","9.47","0.94","1009.5","6.19","12.74","212","0.99","England","London"
"17/1/2020 06:00:00","Possible Light Rain","9.11","0.94","1009.4","6.26","12.92","214","0.99","England","London"
"17/1/2020 07:00:00","Possible Drizzle","8.69","0.94","1009.6","5.98","13.31","214","0.94","England","London"
"17/1/2020 08:00:00","Possible Drizzle","8.53","0.93","1009.7","5.93","13.09","215","0.85","England","London"
"17/1/2020 09:00:00","Possible Drizzle","8.44","0.93","1010","6.18","13.04","218","0.8","England","London"
"17/1/2020 10:00:00","Mostly Cloudy","8.35","0.93","1010.5","6.75","13.48","236","0.73","England","London"
"17/1/2020 11:00:00","Mostly Cloudy","8.14","0.93","1011.1","7.26","14.12","257","0.67","England","London"
"17/1/2020 12:00:00","Mostly Cloudy","7.66","0.91","1011.8","7.55","14.73","247","0.62","England","London"
"17/1/2020 13:00:00","Mostly Cloudy","7.18","0.88","1012.8","7.49","13.54","146","0.65","England","London"
"17/1/2020 14:00:00","Mostly Cloudy","6.9","0.78","1013.7","7.6","11.42","317","0.78","England","London"
"17/1/2020 15:00:00","Partly Cloudy","6.36","0.79","1014.5","6.43","9.93","276","0.59","England","London"
"17/1/2020 16:00:00","Partly Cloudy","6.04","0.79","1016.1","5.1","9.46","306","0.44","England","London"
"17/1/2020 17:00:00","Partly Cloudy","5.53","0.79","1017","4.08","9.56","180","0.38","England","London"
"17/1/2020 18:00:00","Partly Cloudy","5.12","0.81","1017.7","3.8","9.68","242","0.59","England","London"
"17/1/2020 19:00:00","Partly Cloudy","4.88","0.81","1018.1","3.38","9.6","258","0.47","England","London"
"17/1/2020 20:00:00","Mostly Cloudy","4.81","0.81","1018.2","3.36","10.32","255","0.78","England","London"
"17/1/2020 21:00:00","Overcast","4.64","0.82","1018.6","3.47","10.82","238","0.9","England","London"
"17/1/2020 22:00:00","Mostly Cloudy","4.69","0.81","1019.2","4.21","10.88","216","0.76","England","London"
"17/1/2020 23:00:00","Mostly Cloudy","4.59","0.82","1020","3.98","10.71","306","0.66","England","London"
"18/1/2020 00:00:00","Partly Cloudy","3.91","0.87","1021.1","3.93","10.49","271","0.41","England","London"
"18/1/2020 01:00:00","Partly Cloudy","3.55","0.87","1021.5","3.7","9.91","194","0.46","England","London"
"18/1/2020 02:00:00","Partly Cloudy","3.67","0.87","1021.9","3.8","10.1","338","0.41","England","London"
"18/1/2020 03:00:00","Clear","3.04","0.9","1022.8","3.67","9.74","278","0.15","England","London"
"18/1/2020 04:00:00","Clear","2.55","0.9","1023.5","3.23","8.26","275","0.1","England","London"
"18/1/2020 05:00:00","Clear","2.23","0.9","1023.8","2.81","6.24","274","0.11","England","London"
"18/1/2020 06:00:00","Clear","1.8","0.91","1024.6","2.47","4.78","278","0.07","England","London"
"18/1/2020 07:00:00","Clear","1.48","0.92","1025.5","2.32","4.52","276","0","England","London"
"18/1/2020 08:00:00","Clear","1.21","0.92","1026.3","2.2","4.87","274","0.02","England","London"
"18/1/2020 09:00:00","Clear","1.36","0.92","1027","2.23","5.29","277","0","England","London"
"18/1/2020 10:00:00","Clear","2.65","0.87","1027.9","2.48","5.66","289","0","England","London"
"18/1/2020 11:00:00","Clear","4.28","0.82","1028.5","2.93","6.1","303","0.12","England","London"
"18/1/2020 12:00:00","Clear","5.67","0.77","1028.8","3.36","6.41","311","0.04","England","London"
"18/1/2020 13:00:00","Clear","7.14","0.71","1028.7","3.32","6.08","321","0.25","England","London"
"18/1/2020 14:00:00","Clear","6.19","0.73","1028.8","3.39","6.24","322","0.21","England","London"
